File Name,Unusable,Moderately good,Good-number of layers
"Gulda_top_of_middle_A01_G006_0295[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0295[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0296[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0297[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0298[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0299[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0300[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0301[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0302[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0303[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0304[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0305[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0306[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0307[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0308[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0309[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0310[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0311[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0312[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0313[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0314[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0315[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0316[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0317[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0318[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0319[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0320[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0321[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0322[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0322[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0322[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0322[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0322[1,0].jpg",,,
