File Name,Unusable,Moderately good,Good-number of layers
"Garth_A01_G006_0103[4,4].jpg",,1,
"Garth_A01_G006_0103[4,5].jpg",,1,
"Garth_A01_G006_0103[4,6].jpg",,1,
"Garth_A01_G006_0103[4,7].jpg",,1,
"Garth_A01_G006_0103[5,0].jpg",,1,
"Garth_A01_G006_0103[5,1].jpg",,1,
"Garth_A01_G006_0103[5,2].jpg",,1,
"Garth_A01_G006_0103[5,3].jpg",1,,
"Garth_A01_G006_0103[5,4].jpg",,1,
"Garth_A01_G006_0103[5,5].jpg",,1,
"Garth_A01_G006_0103[5,6].jpg",,1,
"Garth_A01_G006_0103[5,7].jpg",1,,
"Garth_A01_G006_0103[6,0].jpg",,,8
"Garth_A01_G006_0103[6,1].jpg",,1,
"Garth_A01_G006_0103[6,2].jpg",,,6
"Garth_A01_G006_0103[6,3].jpg",1,,
"Garth_A01_G006_0103[6,4].jpg",,1,
"Garth_A01_G006_0103[6,5].jpg",,1,
"Garth_A01_G006_0103[6,6].jpg",,1,
"Garth_A01_G006_0103[6,7].jpg",,1,
"Garth_A01_G006_0103[7,0].jpg",,,11
"Garth_A01_G006_0103[7,1].jpg",,1,
"Garth_A01_G006_0103[7,2].jpg",,,12
"Garth_A01_G006_0103[7,3].jpg",,1,
"Garth_A01_G006_0103[7,4].jpg",,1,
"Garth_A01_G006_0103[7,5].jpg",1,,
"Garth_A01_G006_0103[7,6].jpg",1,,
"Garth_A01_G006_0103[7,7].jpg",,1,
"Garth_A01_G006_0104[0,0].jpg",,1,
"Garth_A01_G006_0104[0,1].jpg",,1,
"Garth_A01_G006_0104[0,2].jpg",,1,
"Garth_A01_G006_0104[0,3].jpg",,1,
"Garth_A01_G006_0104[0,4].jpg",,,9
"Garth_A01_G006_0104[0,5].jpg",,,9
"Garth_A01_G006_0104[0,6].jpg",,1,
"Garth_A01_G006_0104[0,7].jpg",,,8
"Garth_A01_G006_0104[1,0].jpg",,1,
"Garth_A01_G006_0104[1,1].jpg",,1,
"Garth_A01_G006_0104[1,2].jpg",,1,
"Garth_A01_G006_0104[1,3].jpg",,,9
"Garth_A01_G006_0104[1,4].jpg",,,8
"Garth_A01_G006_0104[1,5].jpg",,1,
"Garth_A01_G006_0104[1,6].jpg",,1,
"Garth_A01_G006_0104[1,7].jpg",,1,
"Garth_A01_G006_0104[2,0].jpg",1,,
"Garth_A01_G006_0104[2,1].jpg",1,,
"Garth_A01_G006_0104[2,2].jpg",,1,
"Garth_A01_G006_0104[2,3].jpg",,,6
"Garth_A01_G006_0104[2,4].jpg",,,7
"Garth_A01_G006_0104[2,5].jpg",,1,
"Garth_A01_G006_0104[2,6].jpg",,1,
"Garth_A01_G006_0104[2,7].jpg",1,,
"Garth_A01_G006_0104[3,0].jpg",1,,
"Garth_A01_G006_0104[3,1].jpg",1,,
"Garth_A01_G006_0104[3,2].jpg",1,,
"Garth_A01_G006_0104[3,3].jpg",,1,
"Garth_A01_G006_0104[3,4].jpg",1,,
"Garth_A01_G006_0104[3,5].jpg",1,,
"Garth_A01_G006_0104[3,6].jpg",1,,
"Garth_A01_G006_0104[3,7].jpg",1,,
"Garth_A01_G006_0104[4,0].jpg",,1,
"Garth_A01_G006_0104[4,1].jpg",,1,
"Garth_A01_G006_0104[4,2].jpg",1,,
"Garth_A01_G006_0104[4,3].jpg",1,,
"Garth_A01_G006_0104[4,4].jpg",1,,
"Garth_A01_G006_0104[4,5].jpg",1,,
"Garth_A01_G006_0104[4,6].jpg",1,,
"Garth_A01_G006_0104[4,7].jpg",1,,
"Garth_A01_G006_0104[5,0].jpg",,1,
"Garth_A01_G006_0104[5,1].jpg",1,,
"Garth_A01_G006_0104[5,2].jpg",1,,
"Garth_A01_G006_0104[5,3].jpg",1,,
"Garth_A01_G006_0104[5,4].jpg",1,,
"Garth_A01_G006_0104[5,5].jpg",1,,
"Garth_A01_G006_0104[5,6].jpg",1,,
"Garth_A01_G006_0104[5,7].jpg",1,,
"Garth_A01_G006_0104[6,0].jpg",,1,
"Garth_A01_G006_0104[6,1].jpg",1,1,
"Garth_A01_G006_0104[6,2].jpg",1,,
"Garth_A01_G006_0104[6,3].jpg",1,,
"Garth_A01_G006_0104[6,4].jpg",1,,
"Garth_A01_G006_0104[6,5].jpg",1,,
"Garth_A01_G006_0104[6,6].jpg",1,,
"Garth_A01_G006_0104[6,7].jpg",1,,
"Garth_A01_G006_0104[7,0].jpg",,1,
"Garth_A01_G006_0104[7,1].jpg",1,,
"Garth_A01_G006_0104[7,2].jpg",1,,
"Garth_A01_G006_0104[7,3].jpg",1,,
"Garth_A01_G006_0104[7,4].jpg",1,,
"Garth_A01_G006_0104[7,5].jpg",1,,
"Garth_A01_G006_0104[7,6].jpg",1,,
"Garth_A01_G006_0104[7,7].jpg",1,,
"Garth_A01_G006_0105[0,0].jpg",,1,
"Garth_A01_G006_0105[0,1].jpg",,1,
"Garth_A01_G006_0105[0,2].jpg",,1,
"Garth_A01_G006_0105[0,3].jpg",,1,
"Garth_A01_G006_0105[0,4].jpg",,1,
"Garth_A01_G006_0105[0,5].jpg",,,6
"Garth_A01_G006_0105[0,6].jpg",,1,
"Garth_A01_G006_0105[0,7].jpg",1,,
"Garth_A01_G006_0105[1,0].jpg",1,,
"Garth_A01_G006_0105[1,1].jpg",,1,
"Garth_A01_G006_0105[1,2].jpg",,1,
"Garth_A01_G006_0105[1,3].jpg",,1,
"Garth_A01_G006_0105[1,4].jpg",,1,
"Garth_A01_G006_0105[1,5].jpg",,,7
"Garth_A01_G006_0105[1,6].jpg",,1,
"Garth_A01_G006_0105[1,7].jpg",,1,
"Garth_A01_G006_0105[2,0].jpg",1,,
"Garth_A01_G006_0105[2,1].jpg",,1,
"Garth_A01_G006_0105[2,2].jpg",,1,
"Garth_A01_G006_0105[2,3].jpg",1,,
"Garth_A01_G006_0105[2,4].jpg",,1,
"Garth_A01_G006_0105[2,5].jpg",,1,
"Garth_A01_G006_0105[2,6].jpg",,1,
"Garth_A01_G006_0105[2,7].jpg",1,,
"Garth_A01_G006_0105[3,0].jpg",,1,
"Garth_A01_G006_0105[3,1].jpg",,1,
"Garth_A01_G006_0105[3,2].jpg",,1,
"Garth_A01_G006_0105[3,3].jpg",1,,
"Garth_A01_G006_0105[3,4].jpg",,1,
"Garth_A01_G006_0105[3,5].jpg",,1,
"Garth_A01_G006_0105[3,6].jpg",1,,
"Garth_A01_G006_0105[3,7].jpg",,1,
"Garth_A01_G006_0105[4,0].jpg",,1,
"Garth_A01_G006_0105[4,1].jpg",,,8
"Garth_A01_G006_0105[4,2].jpg",,1,
"Garth_A01_G006_0105[4,3].jpg",,1,
"Garth_A01_G006_0105[4,4].jpg",,1,
"Garth_A01_G006_0105[4,5].jpg",,,7
"Garth_A01_G006_0105[4,6].jpg",,1,
"Garth_A01_G006_0105[4,7].jpg",,1,
"Garth_A01_G006_0105[5,0].jpg",,1,
"Garth_A01_G006_0105[5,1].jpg",,1,
"Garth_A01_G006_0105[5,2].jpg",,1,
"Garth_A01_G006_0105[5,3].jpg",,1,
"Garth_A01_G006_0105[5,4].jpg",,,7
"Garth_A01_G006_0105[5,5].jpg",,,8
"Garth_A01_G006_0105[5,6].jpg",,1,
"Garth_A01_G006_0105[5,7].jpg",,1,
"Garth_A01_G006_0105[6,0].jpg",,1,
"Garth_A01_G006_0105[6,1].jpg",,1,
"Garth_A01_G006_0105[6,2].jpg",,,12
"Garth_A01_G006_0105[6,3].jpg",,1,
"Garth_A01_G006_0105[6,4].jpg",,,10
"Garth_A01_G006_0105[6,5].jpg",,1,
"Garth_A01_G006_0105[6,6].jpg",,1,
"Garth_A01_G006_0105[6,7].jpg",,1,
"Garth_A01_G006_0105[7,0].jpg",,1,
"Garth_A01_G006_0105[7,1].jpg",,1,
"Garth_A01_G006_0105[7,2].jpg",,1,
"Garth_A01_G006_0105[7,3].jpg",,1,
"Garth_A01_G006_0105[7,4].jpg",,1,
"Garth_A01_G006_0105[7,5].jpg",,1,
"Garth_A01_G006_0105[7,6].jpg",,1,
"Garth_A01_G006_0105[7,7].jpg",,1,
"Garth_A01_G006_0106[0,0].jpg",1,,
"Garth_A01_G006_0106[0,1].jpg",,1,
"Garth_A01_G006_0106[0,2].jpg",,1,
"Garth_A01_G006_0106[0,3].jpg",,1,
"Garth_A01_G006_0106[0,4].jpg",,1,
"Garth_A01_G006_0106[0,5].jpg",1,,
"Garth_A01_G006_0106[0,6].jpg",1,,
"Garth_A01_G006_0106[0,7].jpg",1,,
"Garth_A01_G006_0106[1,0].jpg",1,,
"Garth_A01_G006_0106[1,1].jpg",,1,
"Garth_A01_G006_0106[1,2].jpg",,1,
"Garth_A01_G006_0106[1,3].jpg",,1,
"Garth_A01_G006_0106[1,4].jpg",,1,
"Garth_A01_G006_0106[1,5].jpg",,1,
"Garth_A01_G006_0106[1,6].jpg",1,,
"Garth_A01_G006_0106[1,7].jpg",,1,
"Garth_A01_G006_0106[2,0].jpg",,1,
"Garth_A01_G006_0106[2,1].jpg",,1,
"Garth_A01_G006_0106[2,2].jpg",,1,
"Garth_A01_G006_0106[2,3].jpg",,1,
"Garth_A01_G006_0106[2,4].jpg",,1,
"Garth_A01_G006_0106[2,5].jpg",,1,
"Garth_A01_G006_0106[2,6].jpg",,1,
"Garth_A01_G006_0106[2,7].jpg",,1,
"Garth_A01_G006_0106[3,0].jpg",1,,
"Garth_A01_G006_0106[3,1].jpg",,1,
"Garth_A01_G006_0106[3,2].jpg",,1,
"Garth_A01_G006_0106[3,3].jpg",,1,
"Garth_A01_G006_0106[3,4].jpg",,1,
"Garth_A01_G006_0106[3,5].jpg",,1,
"Garth_A01_G006_0106[3,6].jpg",,1,
"Garth_A01_G006_0106[3,7].jpg",,1,
"Garth_A01_G006_0106[4,0].jpg",,1,
"Garth_A01_G006_0106[4,1].jpg",,1,
"Garth_A01_G006_0106[4,2].jpg",,1,
"Garth_A01_G006_0106[4,3].jpg",,1,
"Garth_A01_G006_0106[4,4].jpg",,1,
"Garth_A01_G006_0106[4,5].jpg",,1,
"Garth_A01_G006_0106[4,6].jpg",,1,
"Garth_A01_G006_0106[4,7].jpg",,1,
"Garth_A01_G006_0106[5,0].jpg",,1,
"Garth_A01_G006_0106[5,1].jpg",,1,
"Garth_A01_G006_0106[5,2].jpg",,1,
"Garth_A01_G006_0106[5,3].jpg",,1,
"Garth_A01_G006_0106[5,4].jpg",,1,
"Garth_A01_G006_0106[5,5].jpg",,1,
"Garth_A01_G006_0106[5,6].jpg",,1,
"Garth_A01_G006_0106[5,7].jpg",,1,
"Garth_A01_G006_0106[6,0].jpg",,1,
"Garth_A01_G006_0106[6,1].jpg",,1,
"Garth_A01_G006_0106[6,2].jpg",,1,
"Garth_A01_G006_0106[6,3].jpg",,1,
"Garth_A01_G006_0106[6,4].jpg",,1,
"Garth_A01_G006_0106[6,5].jpg",,1,
"Garth_A01_G006_0106[6,6].jpg",,1,
"Garth_A01_G006_0106[6,7].jpg",1,,
"Garth_A01_G006_0106[7,0].jpg",,1,
"Garth_A01_G006_0106[7,1].jpg",,,8
"Garth_A01_G006_0106[7,2].jpg",,1,
"Garth_A01_G006_0106[7,3].jpg",,1,
"Garth_A01_G006_0106[7,4].jpg",,1,
"Garth_A01_G006_0106[7,5].jpg",,1,
"Garth_A01_G006_0106[7,6].jpg",,1,
"Garth_A01_G006_0106[7,7].jpg",1,,
"Garth_A01_G006_0107[0,0].jpg",,1,
"Garth_A01_G006_0107[0,1].jpg",,,7
"Garth_A01_G006_0107[0,2].jpg",,,7
"Garth_A01_G006_0107[0,3].jpg",,,8
"Garth_A01_G006_0107[0,4].jpg",,1,
"Garth_A01_G006_0107[0,5].jpg",,,7
"Garth_A01_G006_0107[0,6].jpg",,1,
"Garth_A01_G006_0107[0,7].jpg",,1,
"Garth_A01_G006_0107[1,0].jpg",1,,
"Garth_A01_G006_0107[1,1].jpg",,1,
"Garth_A01_G006_0107[1,2].jpg",,,6
"Garth_A01_G006_0107[1,3].jpg",,1,
"Garth_A01_G006_0107[1,4].jpg",,1,
"Garth_A01_G006_0107[1,5].jpg",,1,
"Garth_A01_G006_0107[1,6].jpg",,1,
"Garth_A01_G006_0107[1,7].jpg",,,6
"Garth_A01_G006_0107[2,0].jpg",1,,
"Garth_A01_G006_0107[2,1].jpg",,1,
"Garth_A01_G006_0107[2,2].jpg",,1,
"Garth_A01_G006_0107[2,3].jpg",,1,
"Garth_A01_G006_0107[2,4].jpg",,1,
"Garth_A01_G006_0107[2,5].jpg",,1,
"Garth_A01_G006_0107[2,6].jpg",,1,
"Garth_A01_G006_0107[2,7].jpg",,1,
"Garth_A01_G006_0107[3,0].jpg",1,,
"Garth_A01_G006_0107[3,1].jpg",1,,
"Garth_A01_G006_0107[3,2].jpg",,1,
"Garth_A01_G006_0107[3,3].jpg",1,,
"Garth_A01_G006_0107[3,4].jpg",,1,
"Garth_A01_G006_0107[3,5].jpg",,1,
"Garth_A01_G006_0107[3,6].jpg",1,,
"Garth_A01_G006_0107[3,7].jpg",,,7
"Garth_A01_G006_0107[4,0].jpg",1,,
"Garth_A01_G006_0107[4,1].jpg",1,,
"Garth_A01_G006_0107[4,2].jpg",,1,
"Garth_A01_G006_0107[4,3].jpg",1,,
"Garth_A01_G006_0107[4,4].jpg",,,6
"Garth_A01_G006_0107[4,5].jpg",1,,
"Garth_A01_G006_0107[4,6].jpg",1,,
"Garth_A01_G006_0107[4,7].jpg",1,,
"Garth_A01_G006_0107[5,0].jpg",1,,
"Garth_A01_G006_0107[5,1].jpg",,1,
"Garth_A01_G006_0107[5,2].jpg",1,,
"Garth_A01_G006_0107[5,3].jpg",1,,
"Garth_A01_G006_0107[5,4].jpg",,,7
"Garth_A01_G006_0107[5,5].jpg",1,,
"Garth_A01_G006_0107[5,6].jpg",1,,
"Garth_A01_G006_0107[5,7].jpg",1,,
"Garth_A01_G006_0107[6,0].jpg",1,,
"Garth_A01_G006_0107[6,1].jpg",1,,
"Garth_A01_G006_0107[6,2].jpg",1,,
"Garth_A01_G006_0107[6,3].jpg",,1,
"Garth_A01_G006_0107[6,4].jpg",,1,
"Garth_A01_G006_0107[6,5].jpg",,1,
"Garth_A01_G006_0107[6,6].jpg",1,,
"Garth_A01_G006_0107[6,7].jpg",1,,
"Garth_A01_G006_0107[7,0].jpg",1,,
"Garth_A01_G006_0107[7,1].jpg",,1,
"Garth_A01_G006_0107[7,2].jpg",,1,
"Garth_A01_G006_0107[7,3].jpg",,1,
"Garth_A01_G006_0107[7,4].jpg",,1,
"Garth_A01_G006_0107[7,5].jpg",,1,
"Garth_A01_G006_0107[7,6].jpg",,1,
"Garth_A01_G006_0107[7,7].jpg",1,,
"Garth_A01_G006_0108[0,0].jpg",,1,
"Garth_A01_G006_0108[0,1].jpg",,1,
"Garth_A01_G006_0108[0,2].jpg",,1,
"Garth_A01_G006_0108[0,3].jpg",,,10
"Garth_A01_G006_0108[0,4].jpg",,,10
"Garth_A01_G006_0108[0,5].jpg",,,10
"Garth_A01_G006_0108[0,6].jpg",,1,
"Garth_A01_G006_0108[0,7].jpg",,,9
"Garth_A01_G006_0108[1,0].jpg",,,6
"Garth_A01_G006_0108[1,1].jpg",1,,
"Garth_A01_G006_0108[1,2].jpg",,,5
"Garth_A01_G006_0108[1,3].jpg",,,5
"Garth_A01_G006_0108[1,4].jpg",,,5
"Garth_A01_G006_0108[1,5].jpg",,,6
"Garth_A01_G006_0108[1,6].jpg",1,,
"Garth_A01_G006_0108[1,7].jpg",,,6
"Garth_A01_G006_0108[2,0].jpg",,1,
"Garth_A01_G006_0108[2,1].jpg",1,,
"Garth_A01_G006_0108[2,2].jpg",,1,
"Garth_A01_G006_0108[2,3].jpg",,1,
"Garth_A01_G006_0108[2,4].jpg",,1,
"Garth_A01_G006_0108[2,5].jpg",,1,
"Garth_A01_G006_0108[2,6].jpg",,1,
"Garth_A01_G006_0108[2,7].jpg",,1,
"Garth_A01_G006_0108[3,0].jpg",,,10
"Garth_A01_G006_0108[3,1].jpg",,1,
"Garth_A01_G006_0108[3,2].jpg",,,10
"Garth_A01_G006_0108[3,3].jpg",,,10
"Garth_A01_G006_0108[3,4].jpg",,,10
"Garth_A01_G006_0108[3,5].jpg",,1,
"Garth_A01_G006_0108[3,6].jpg",,1,
"Garth_A01_G006_0108[3,7].jpg",,1,
"Garth_A01_G006_0108[4,0].jpg",,1,
"Garth_A01_G006_0108[4,1].jpg",,1,
"Garth_A01_G006_0108[4,2].jpg",,1,
"Garth_A01_G006_0108[4,3].jpg",,1,
"Garth_A01_G006_0108[4,4].jpg",,1,
"Garth_A01_G006_0108[4,5].jpg",,1,
"Garth_A01_G006_0108[4,6].jpg",,1,
"Garth_A01_G006_0108[4,7].jpg",,1,
"Garth_A01_G006_0108[5,0].jpg",,1,
"Garth_A01_G006_0108[5,1].jpg",,1,
"Garth_A01_G006_0108[5,2].jpg",,1,
"Garth_A01_G006_0108[5,3].jpg",,1,
"Garth_A01_G006_0108[5,4].jpg",,1,
"Garth_A01_G006_0108[5,5].jpg",,1,
"Garth_A01_G006_0108[5,6].jpg",,1,
"Garth_A01_G006_0108[5,7].jpg",,1,
"Garth_A01_G006_0108[6,0].jpg",,1,
"Garth_A01_G006_0108[6,1].jpg",,1,
"Garth_A01_G006_0108[6,2].jpg",,1,
"Garth_A01_G006_0108[6,3].jpg",,1,
"Garth_A01_G006_0108[6,4].jpg",,1,
"Garth_A01_G006_0108[6,5].jpg",,1,
"Garth_A01_G006_0108[6,6].jpg",,1,
"Garth_A01_G006_0108[6,7].jpg",,1,
"Garth_A01_G006_0108[7,0].jpg",,1,
"Garth_A01_G006_0108[7,1].jpg",,1,
"Garth_A01_G006_0108[7,2].jpg",,,7
"Garth_A01_G006_0108[7,3].jpg",,,7
"Garth_A01_G006_0108[7,4].jpg",,1,
"Garth_A01_G006_0108[7,5].jpg",,1,
"Garth_A01_G006_0108[7,6].jpg",,1,
"Garth_A01_G006_0108[7,7].jpg",,1,
"Garth_A01_G006_0109[0,0].jpg",1,,
"Garth_A01_G006_0109[0,1].jpg",1,,
"Garth_A01_G006_0109[0,2].jpg",1,,
"Garth_A01_G006_0109[0,3].jpg",1,,
"Garth_A01_G006_0109[0,4].jpg",1,,
"Garth_A01_G006_0109[0,5].jpg",1,,
"Garth_A01_G006_0109[0,6].jpg",1,,
"Garth_A01_G006_0109[0,7].jpg",1,,
"Garth_A01_G006_0109[1,0].jpg",1,,
"Garth_A01_G006_0109[1,1].jpg",1,,
"Garth_A01_G006_0109[1,2].jpg",1,,
"Garth_A01_G006_0109[1,3].jpg",1,,
"Garth_A01_G006_0109[1,4].jpg",1,,
"Garth_A01_G006_0109[1,5].jpg",1,,
"Garth_A01_G006_0109[1,6].jpg",1,,
"Garth_A01_G006_0109[1,7].jpg",1,,
"Garth_A01_G006_0109[2,0].jpg",1,,
"Garth_A01_G006_0109[2,1].jpg",1,,
"Garth_A01_G006_0109[2,2].jpg",1,,
"Garth_A01_G006_0109[2,3].jpg",1,,
"Garth_A01_G006_0109[2,4].jpg",1,,
"Garth_A01_G006_0109[2,5].jpg",1,,
"Garth_A01_G006_0109[2,6].jpg",1,,
"Garth_A01_G006_0109[2,7].jpg",1,,
"Garth_A01_G006_0109[3,0].jpg",1,,
"Garth_A01_G006_0109[3,1].jpg",1,,
"Garth_A01_G006_0109[3,2].jpg",1,,
"Garth_A01_G006_0109[3,3].jpg",1,,
"Garth_A01_G006_0109[3,4].jpg",1,,
"Garth_A01_G006_0109[3,5].jpg",1,,
"Garth_A01_G006_0109[3,6].jpg",1,,
"Garth_A01_G006_0109[3,7].jpg",1,,
"Garth_A01_G006_0109[4,0].jpg",1,,
"Garth_A01_G006_0109[4,1].jpg",1,,
"Garth_A01_G006_0109[4,2].jpg",1,,
"Garth_A01_G006_0109[4,3].jpg",1,,
"Garth_A01_G006_0109[4,4].jpg",1,,
"Garth_A01_G006_0109[4,5].jpg",,,7
"Garth_A01_G006_0109[4,6].jpg",,1,
"Garth_A01_G006_0109[4,7].jpg",1,,
"Garth_A01_G006_0109[5,0].jpg",,1,
"Garth_A01_G006_0109[5,1].jpg",1,,
"Garth_A01_G006_0109[5,2].jpg",1,,
"Garth_A01_G006_0109[5,3].jpg",1,,
"Garth_A01_G006_0109[5,4].jpg",,1,
"Garth_A01_G006_0109[5,5].jpg",,,6
"Garth_A01_G006_0109[5,6].jpg",,1,
"Garth_A01_G006_0109[5,7].jpg",,1,
"Garth_A01_G006_0109[6,0].jpg",,,6
"Garth_A01_G006_0109[6,1].jpg",,1,
"Garth_A01_G006_0109[6,2].jpg",1,,
"Garth_A01_G006_0109[6,3].jpg",1,,
"Garth_A01_G006_0109[6,4].jpg",,1,
"Garth_A01_G006_0109[6,5].jpg",,1,
"Garth_A01_G006_0109[6,6].jpg",,1,
"Garth_A01_G006_0109[6,7].jpg",,1,
"Garth_A01_G006_0109[7,0].jpg",,1,
"Garth_A01_G006_0109[7,1].jpg",1,,
"Garth_A01_G006_0109[7,2].jpg",1,,
"Garth_A01_G006_0109[7,3].jpg",,1,
"Garth_A01_G006_0109[7,4].jpg",,1,
"Garth_A01_G006_0109[7,5].jpg",,,11
"Garth_A01_G006_0109[7,6].jpg",,1,
"Garth_A01_G006_0109[7,7].jpg",,1,
"Garth_A01_G006_0110[0,0].jpg",1,,
"Garth_A01_G006_0110[0,1].jpg",1,,
"Garth_A01_G006_0110[0,2].jpg",,1,
"Garth_A01_G006_0110[0,3].jpg",1,,
"Garth_A01_G006_0110[0,4].jpg",1,,
"Garth_A01_G006_0110[0,5].jpg",1,,
"Garth_A01_G006_0110[0,6].jpg",,1,
"Garth_A01_G006_0110[0,7].jpg",1,,
"Garth_A01_G006_0110[1,0].jpg",1,,
"Garth_A01_G006_0110[1,1].jpg",1,,
"Garth_A01_G006_0110[1,2].jpg",,1,
"Garth_A01_G006_0110[1,3].jpg",1,,
"Garth_A01_G006_0110[1,4].jpg",1,,
"Garth_A01_G006_0110[1,5].jpg",1,,
"Garth_A01_G006_0110[1,6].jpg",1,,
"Garth_A01_G006_0110[1,7].jpg",1,,
"Garth_A01_G006_0110[2,0].jpg",1,,
"Garth_A01_G006_0110[2,1].jpg",1,,
"Garth_A01_G006_0110[2,2].jpg",1,,
"Garth_A01_G006_0110[2,3].jpg",1,,
"Garth_A01_G006_0110[2,4].jpg",1,,
"Garth_A01_G006_0110[2,5].jpg",1,,
"Garth_A01_G006_0110[2,6].jpg",1,,
"Garth_A01_G006_0110[2,7].jpg",1,,
"Garth_A01_G006_0110[3,0].jpg",1,,
"Garth_A01_G006_0110[3,1].jpg",1,,
"Garth_A01_G006_0110[3,2].jpg",1,,
"Garth_A01_G006_0110[3,3].jpg",1,,
"Garth_A01_G006_0110[3,4].jpg",1,,
"Garth_A01_G006_0110[3,5].jpg",1,,
"Garth_A01_G006_0110[3,6].jpg",1,,
"Garth_A01_G006_0110[3,7].jpg",1,,
"Garth_A01_G006_0110[4,0].jpg",1,,
"Garth_A01_G006_0110[4,1].jpg",1,,
"Garth_A01_G006_0110[4,2].jpg",1,,
"Garth_A01_G006_0110[4,3].jpg",1,,
"Garth_A01_G006_0110[4,4].jpg",1,,
"Garth_A01_G006_0110[4,5].jpg",1,,
"Garth_A01_G006_0110[4,6].jpg",1,,
"Garth_A01_G006_0110[4,7].jpg",1,,
"Garth_A01_G006_0110[5,0].jpg",1,,
"Garth_A01_G006_0110[5,1].jpg",1,,
"Garth_A01_G006_0110[5,2].jpg",1,,
"Garth_A01_G006_0110[5,3].jpg",1,,
"Garth_A01_G006_0110[5,4].jpg",1,,
"Garth_A01_G006_0110[5,5].jpg",1,,
"Garth_A01_G006_0110[5,6].jpg",1,,
"Garth_A01_G006_0110[5,7].jpg",1,,
"Garth_A01_G006_0110[6,0].jpg",1,,
"Garth_A01_G006_0110[6,1].jpg",1,,
"Garth_A01_G006_0110[6,2].jpg",1,,
"Garth_A01_G006_0110[6,3].jpg",1,,
"Garth_A01_G006_0110[6,4].jpg",1,,
"Garth_A01_G006_0110[6,5].jpg",1,,
"Garth_A01_G006_0110[6,6].jpg",1,,
"Garth_A01_G006_0110[6,7].jpg",1,,
"Garth_A01_G006_0110[7,0].jpg",1,,
"Garth_A01_G006_0110[7,1].jpg",1,,
"Garth_A01_G006_0110[7,2].jpg",1,,
"Garth_A01_G006_0110[7,3].jpg",1,,
"Garth_A01_G006_0110[7,4].jpg",1,,
"Garth_A01_G006_0110[7,5].jpg",1,,
"Garth_A01_G006_0110[7,6].jpg",1,,
"Garth_A01_G006_0110[7,7].jpg",1,,
"Garth_A01_G006_0111[0,0].jpg",,1,
"Garth_A01_G006_0111[0,1].jpg",,1,
"Garth_A01_G006_0111[0,2].jpg",,,10
"Garth_A01_G006_0111[0,3].jpg",1,,
"Garth_A01_G006_0111[0,4].jpg",,1,
"Garth_A01_G006_0111[0,5].jpg",,,9
"Garth_A01_G006_0111[0,6].jpg",,1,
"Garth_A01_G006_0111[0,7].jpg",,1,
"Garth_A01_G006_0111[1,0].jpg",,,9
"Garth_A01_G006_0111[1,1].jpg",,,9
"Garth_A01_G006_0111[1,2].jpg",,1,
"Garth_A01_G006_0111[1,3].jpg",,1,
"Garth_A01_G006_0111[1,4].jpg",,1,
"Garth_A01_G006_0111[1,5].jpg",,1,
"Garth_A01_G006_0111[1,6].jpg",,1,
"Garth_A01_G006_0111[1,7].jpg",,1,
"Garth_A01_G006_0111[2,0].jpg",,1,
"Garth_A01_G006_0111[2,1].jpg",,1,
"Garth_A01_G006_0111[2,2].jpg",,1,
"Garth_A01_G006_0111[2,3].jpg",,1,
"Garth_A01_G006_0111[2,4].jpg",,1,
"Garth_A01_G006_0111[2,5].jpg",,1,
"Garth_A01_G006_0111[2,6].jpg",,1,
"Garth_A01_G006_0111[2,7].jpg",,1,
"Garth_A01_G006_0111[3,0].jpg",,1,
"Garth_A01_G006_0111[3,1].jpg",,,8
"Garth_A01_G006_0111[3,2].jpg",,,7
"Garth_A01_G006_0111[3,3].jpg",,1,
"Garth_A01_G006_0111[3,4].jpg",,1,
"Garth_A01_G006_0111[3,5].jpg",,1,
"Garth_A01_G006_0111[3,6].jpg",,1,
"Garth_A01_G006_0111[3,7].jpg",1,,
"Garth_A01_G006_0111[4,0].jpg",,1,
"Garth_A01_G006_0111[4,1].jpg",,1,
"Garth_A01_G006_0111[4,2].jpg",,1,
"Garth_A01_G006_0111[4,3].jpg",1,,
"Garth_A01_G006_0111[4,4].jpg",,1,
"Garth_A01_G006_0111[4,5].jpg",1,,
"Garth_A01_G006_0111[4,6].jpg",1,,
"Garth_A01_G006_0111[4,7].jpg",1,,
"Garth_A01_G006_0111[5,0].jpg",1,,
"Garth_A01_G006_0111[5,1].jpg",1,,
"Garth_A01_G006_0111[5,2].jpg",1,,
"Garth_A01_G006_0111[5,3].jpg",1,,
"Garth_A01_G006_0111[5,4].jpg",1,,
"Garth_A01_G006_0111[5,5].jpg",1,,
"Garth_A01_G006_0111[5,6].jpg",1,,
"Garth_A01_G006_0111[5,7].jpg",1,,
"Garth_A01_G006_0111[6,0].jpg",1,,
"Garth_A01_G006_0111[6,1].jpg",1,,
"Garth_A01_G006_0111[6,2].jpg",1,,
"Garth_A01_G006_0111[6,3].jpg",1,,
"Garth_A01_G006_0111[6,4].jpg",1,,
"Garth_A01_G006_0111[6,5].jpg",1,,
"Garth_A01_G006_0111[6,6].jpg",1,,
"Garth_A01_G006_0111[6,7].jpg",1,,
"Garth_A01_G006_0111[7,0].jpg",1,,
"Garth_A01_G006_0111[7,1].jpg",1,,
"Garth_A01_G006_0111[7,2].jpg",1,,
"Garth_A01_G006_0111[7,3].jpg",1,,
"Garth_A01_G006_0111[7,4].jpg",1,,
